step,phi,danger
387,0.115659,0.6263
388,0.114130,0.6375
389,0.112813,0.6478
390,0.111928,0.6572
391,0.111196,0.6658
392,0.110346,0.6734
393,0.109283,0.6801
394,0.107972,0.6859
395,0.106390,0.6906
396,0.104513,0.6945
397,0.102311,0.6973
398,0.099745,0.6991
399,0.099653,0.6999
400,0.099518,0.6998
401,0.099345,0.6986
402,0.099136,0.6965
403,0.098895,0.6933
404,0.098895,0.6892
405,0.098918,0.6841
406,0.098885,0.6780
407,0.098790,0.6710
408,0.098628,0.6630
409,0.098401,0.6542
410,0.098123,0.6445
411,0.097827,0.6339
412,0.097602,0.6224
413,0.097580,0.6102
414,0.097732,0.5972
415,0.097899,0.5834
416,0.098000,0.5690
417,0.098014,0.5538
418,0.097938,0.5381
419,0.097780,0.5217
420,0.097565,0.5048
421,0.098624,0.4874
422,0.099850,0.4695
423,0.101259,0.4512
424,0.102779,0.4325
425,0.104309,0.4134
426,0.105786,0.3941
427,0.107171,0.3746
428,0.108444,0.3548
429,0.109599,0.3350
430,0.110634,0.3150
431,0.111555,0.2950
432,0.112369,0.2750
433,0.113084,0.2551
434,0.113710,0.2353
435,0.114252,0.2156
436,0.114718,0.1962
437,0.115111,0.1770
438,0.115434,0.1582
439,0.115701,0.1396
440,0.116319,0.1215
441,0.116943,0.1039
442,0.117460,0.0867
443,0.117843,0.0700
444,0.118062,0.0540
445,0.118090,0.0385
446,0.117906,0.0237
447,0.117501,0.0096
448,0.116913,0.0000
449,0.116286,0.0000
450,0.116003,0.0000
451,0.116629,0.0000
452,0.117594,0.0000
453,0.118423,0.0000
454,0.119034,0.0000
455,0.119427,0.0000
456,0.119615,0.0000
457,0.119614,0.0000
458,0.119457,0.0000
459,0.119518,0.0000
460,0.119893,0.0000
461,0.120780,0.0000
462,0.122122,0.0000
463,0.123599,0.0000
464,0.125023,0.0000
465,0.126319,0.0000
466,0.127456,0.0000
467,0.128429,0.0000
468,0.129245,0.0000
469,0.129915,0.0000
470,0.130453,0.0000
471,0.130417,0.0000
472,0.130269,0.0000
473,0.130014,0.0000
474,0.129653,0.0000
475,0.129189,0.0000
476,0.129075,0.0000
477,0.128914,0.0051
478,0.128576,0.0189
479,0.128029,0.0335
480,0.127229,0.0488
481,0.126152,0.0646
482,0.124931,0.0811
483,0.125218,0.0981
484,0.126715,0.1156
485,0.127949,0.1336
486,0.128847,0.1520
487,0.129451,0.1707
488,0.129811,0.1898
489,0.129973,0.2092
490,0.129974,0.2287
491,0.129843,0.2485
492,0.129604,0.2684
493,0.129272,0.2884
494,0.128862,0.3084
495,0.128381,0.3283
496,0.127981,0.3482
497,0.127925,0.3680
498,0.127770,0.3876
499,0.127508,0.4070
500,0.127137,0.4262
501,0.126668,0.4450
502,0.126136,0.4634
503,0.125636,0.4815
504,0.125360,0.4991
505,0.124281,0.5162
