step,phi,danger
266,0.112191,0.6709
267,0.110757,0.6780
268,0.109053,0.6840
269,0.107082,0.6891
270,0.104828,0.6933
271,0.102266,0.6964
272,0.099363,0.6986
273,0.098927,0.6998
274,0.098817,0.6999
275,0.098850,0.6991
276,0.098804,0.6973
277,0.098654,0.6945
278,0.098432,0.6907
279,0.098278,0.6859
280,0.098470,0.6801
281,0.098912,0.6734
282,0.099337,0.6658
283,0.099660,0.6573
284,0.099864,0.6478
285,0.099953,0.6375
286,0.099931,0.6264
287,0.099802,0.6144
288,0.099567,0.6017
289,0.099221,0.5881
290,0.098971,0.5739
291,0.098963,0.5590
292,0.098864,0.5435
293,0.098600,0.5273
294,0.098595,0.5106
295,0.100573,0.4933
296,0.102601,0.4755
297,0.104457,0.4574
298,0.106109,0.4388
299,0.107555,0.4199
300,0.108808,0.4006
301,0.109886,0.3812
302,0.110809,0.3615
303,0.111594,0.3417
304,0.112259,0.3217
305,0.112817,0.3017
306,0.113277,0.2817
307,0.113647,0.2618
308,0.113932,0.2419
309,0.114135,0.2222
310,0.114528,0.2027
311,0.115377,0.1834
312,0.116294,0.1645
313,0.117087,0.1458
314,0.117726,0.1276
315,0.118182,0.1098
316,0.118428,0.0924
317,0.118449,0.0756
318,0.118255,0.0593
319,0.117894,0.0436
320,0.117474,0.0286
321,0.117164,0.0143
322,0.117104,0.0006
323,0.117284,0.0000
324,0.117464,0.0000
325,0.117501,0.0000
326,0.117366,0.0000
327,0.117178,0.0000
328,0.117610,0.0000
329,0.119057,0.0000
330,0.120886,0.0000
331,0.122759,0.0000
332,0.124523,0.0000
333,0.126100,0.0000
334,0.127456,0.0000
335,0.128588,0.0000
336,0.129507,0.0000
337,0.130237,0.0000
338,0.130804,0.0000
339,0.131233,0.0000
340,0.131544,0.0000
341,0.131757,0.0000
342,0.131883,0.0000
343,0.131928,0.0000
344,0.131897,0.0000
345,0.131338,0.0000
346,0.131161,0.0000
347,0.131480,0.0000
348,0.131838,0.0000
349,0.132057,0.0000
350,0.132095,0.0000
351,0.131908,0.0006
352,0.131459,0.0142
353,0.130764,0.0285
354,0.129884,0.0436
355,0.129028,0.0592
356,0.128621,0.0755
357,0.128881,0.0923
358,0.129413,0.1097
359,0.129839,0.1275
360,0.130035,0.1457
361,0.129992,0.1644
362,0.129727,0.1833
363,0.129264,0.2026
364,0.128618,0.2221
365,0.127802,0.2418
366,0.127231,0.2617
367,0.126996,0.2816
368,0.126659,0.3016
369,0.126348,0.3216
370,0.126741,0.3416
371,0.127729,0.3614
372,0.128669,0.3811
373,0.129383,0.4005
374,0.129852,0.4198
375,0.130096,0.4387
376,0.130142,0.4573
377,0.130019,0.4755
378,0.129750,0.4932
379,0.128214,0.5105
380,0.126569,0.5272
381,0.124823,0.5434
382,0.123130,0.5589
383,0.121977,0.5738
384,0.120956,0.5881
385,0.119789,0.6016
386,0.118481,0.6143
387,0.117123,0.6263
388,0.115986,0.6375
389,0.115257,0.6478
390,0.114657,0.6572
391,0.113908,0.6658
392,0.112914,0.6734
393,0.111651,0.6801
394,0.110114,0.6859
395,0.108298,0.6906
396,0.106192,0.6945
397,0.103768,0.6973
398,0.100990,0.6991
399,0.100757,0.6999
400,0.100479,0.6998
401,0.100161,0.6986
402,0.099805,0.6965
403,0.099752,0.6933
404,0.099923,0.6892
405,0.100083,0.6841
406,0.100163,0.6780
407,0.100153,0.6710
408,0.100043,0.6630
409,0.099828,0.6542
410,0.099517,0.6445
411,0.099137,0.6339
412,0.098770,0.6224
413,0.098592,0.6102
414,0.098668,0.5972
415,0.098783,0.5834
416,0.098807,0.5690
417,0.098712,0.5538
418,0.098506,0.5381
419,0.098225,0.5217
420,0.098194,0.5048
421,0.099663,0.4874
422,0.101331,0.4695
423,0.103081,0.4512
424,0.104811,0.4325
425,0.106453,0.4134
426,0.107963,0.3941
427,0.109321,0.3746
428,0.110522,0.3548
429,0.111571,0.3350
430,0.112479,0.3150
431,0.113257,0.2950
432,0.113921,0.2750
433,0.114480,0.2551
434,0.114945,0.2353
435,0.115322,0.2156
436,0.115615,0.1962
437,0.115826,0.1770
438,0.115967,0.1582
439,0.116583,0.1396
440,0.117496,0.1215
441,0.118385,0.1039
442,0.119143,0.0867
443,0.119728,0.0700
444,0.120098,0.0540
445,0.120204,0.0385
446,0.120003,0.0237
447,0.119465,0.0096
448,0.118612,0.0000
449,0.117609,0.0000
450,0.117128,0.0000
451,0.118119,0.0000
452,0.119244,0.0000
453,0.120048,0.0000
454,0.120523,0.0000
455,0.120698,0.0000
456,0.120600,0.0000
457,0.120263,0.0000
458,0.120006,0.0000
459,0.120320,0.0000
460,0.121253,0.0000
461,0.122838,0.0000
462,0.124635,0.0000
463,0.126347,0.0000
464,0.127862,0.0000
465,0.129145,0.0000
466,0.130196,0.0000
467,0.131033,0.0000
468,0.131679,0.0000
469,0.132157,0.0000
470,0.132487,0.0000
471,0.132231,0.0000
472,0.131850,0.0000
473,0.131350,0.0000
474,0.130726,0.0000
475,0.130540,0.0000
476,0.130688,0.0000
477,0.130716,0.0051
478,0.130481,0.0189
479,0.129921,0.0335
480,0.128958,0.0488
481,0.127563,0.0646
482,0.126454,0.0811
483,0.127996,0.0981
484,0.129738,0.1156
485,0.130977,0.1336
486,0.131765,0.1520
487,0.132192,0.1707
488,0.132338,0.1898
489,0.132266,0.2092
490,0.132022,0.2287
491,0.131641,0.2485
492,0.131146,0.2684
493,0.130553,0.2884
494,0.129871,0.3084
495,0.129258,0.3283
496,0.129214,0.3482
497,0.129350,0.3680
498,0.129330,0.3876
499,0.129139,0.4070
500,0.128770,0.4262
501,0.128241,0.4450
502,0.127627,0.4634
503,0.127139,0.4815
504,0.127082,0.4991
505,0.126181,0.5162
506,0.125228,0.5327
507,0.124102,0.5487
508,0.122785,0.5640
509,0.121285,0.5787
510,0.119608,0.5927
511,0.117758,0.6060
512,0.116054,0.6185
513,0.114720,0.6302
514,0.113577,0.6410
515,0.113208,0.6511
516,0.113011,0.6602
517,0.112631,0.6684
518,0.111986,0.6758
519,0.111046,0.6821
520,0.109795,0.6876
521,0.108224,0.6920
522,0.106318,0.6955
523,0.104059,0.6980
524,0.101415,0.6995
525,0.101323,0.7000
526,0.101181,0.6995
527,0.100996,0.6980
528,0.100773,0.6955
529,0.100514,0.6920
530,0.100221,0.6876
531,0.099949,0.6821
532,0.100043,0.6757
533,0.100314,0.6684
534,0.100552,0.6602
535,0.100728,0.6510
536,0.100828,0.6410
537,0.100841,0.6301
538,0.100760,0.6184
539,0.100582,0.6059
540,0.100317,0.5927
541,0.099994,0.5787
542,0.099671,0.5640
543,0.099429,0.5486
