# Φ-trace trial_0: t,human_dist,pe,danger,phi,gain
TRACE,9.680,0.851,0.0000,0.5746,0.1009,0.3000
TRACE,9.720,0.889,0.0000,0.5556,0.1010,0.3000
TRACE,9.760,0.928,0.0000,0.5361,0.1011,0.3000
TRACE,9.800,0.967,0.0000,0.5163,0.1012,0.3000
TRACE,9.840,1.008,0.0000,0.4960,0.1023,0.3000
TRACE,9.880,1.049,0.0000,0.4755,0.1035,0.3000
TRACE,9.920,1.091,0.0000,0.4546,0.1045,0.3000
TRACE,9.960,1.133,0.0000,0.4335,0.1055,0.3000
TRACE,10.000,1.176,0.0000,0.4120,0.1065,0.3000
TRACE,10.040,1.219,0.0000,0.3904,0.1075,0.3000
TRACE,10.080,1.263,0.0000,0.3685,0.1084,0.3000
TRACE,10.120,1.307,0.0000,0.3464,0.1092,0.3000
TRACE,10.160,1.352,0.0000,0.3241,0.1100,0.3000
TRACE,10.200,1.397,0.0000,0.3017,0.1108,0.3000
TRACE,10.240,1.442,0.0000,0.2792,0.1116,0.3000
TRACE,10.280,1.487,0.0000,0.2565,0.1124,0.3000
TRACE,10.320,1.532,0.0000,0.2339,0.1131,0.3000
TRACE,10.360,1.578,0.0000,0.2111,0.1138,0.3000
TRACE,10.400,1.623,0.0000,0.1884,0.1145,0.3000
TRACE,10.440,1.669,0.0000,0.1656,0.1151,0.3000
TRACE,10.480,1.714,0.0000,0.1429,0.1158,0.3000
TRACE,10.520,1.759,0.0000,0.1203,0.1164,0.3000
TRACE,10.560,1.805,0.0000,0.0977,0.1170,0.3000
TRACE,10.600,1.849,0.0000,0.0753,0.1176,0.3000
TRACE,10.640,1.894,0.0000,0.0530,0.1182,0.3000
TRACE,10.680,1.938,0.0000,0.0308,0.1188,0.3000
TRACE,10.720,1.982,0.0000,0.0089,0.1194,0.3000
TRACE,10.760,2.026,0.0000,0.0000,0.1198,0.3000
TRACE,10.800,2.069,0.0000,0.0000,0.1201,0.3000
TRACE,10.840,2.111,0.0000,0.0000,0.1205,0.3000
TRACE,10.880,2.153,0.0000,0.0000,0.1209,0.3000
TRACE,10.920,2.194,0.0000,0.0000,0.1213,0.3000
TRACE,10.960,2.235,0.0012,0.0000,0.1218,0.3000
TRACE,11.000,2.275,0.0000,0.0000,0.1222,0.3000
TRACE,11.040,2.314,0.0000,0.0000,0.1226,0.3000
TRACE,11.080,2.352,0.0000,0.0000,0.1231,0.3000
TRACE,11.120,2.390,0.0000,0.0000,0.1235,0.3000
TRACE,11.160,2.427,0.0000,0.0000,0.1240,0.3000
TRACE,11.200,2.462,0.0008,0.0000,0.1244,0.3000
TRACE,11.240,2.497,0.0000,0.0000,0.1249,0.3000
TRACE,11.280,2.531,0.0000,0.0000,0.1253,1.0000
TRACE,11.320,2.563,0.0011,0.0000,0.1259,1.0000
TRACE,11.360,2.595,0.0000,0.0000,0.1262,1.0000
TRACE,11.400,2.625,0.0000,0.0000,0.1266,1.0000
TRACE,11.440,2.655,0.0000,0.0000,0.1271,1.0000
TRACE,11.480,2.683,0.0030,0.0000,0.1275,1.0000
TRACE,11.520,2.709,0.0000,0.0000,0.1280,1.0000
TRACE,11.560,2.735,0.0000,0.0000,0.1285,1.0000
TRACE,11.600,2.759,0.0016,0.0000,0.1289,1.0000
TRACE,11.640,2.782,0.0005,0.0000,0.1293,1.0000
TRACE,11.680,2.804,0.0000,0.0000,0.1298,1.0000
TRACE,11.720,2.824,0.0000,0.0000,0.1302,1.0000
TRACE,11.760,2.843,0.0000,0.0000,0.1307,1.0000
TRACE,11.800,2.861,0.0000,0.0000,0.1311,1.0000
TRACE,11.840,2.877,0.0000,0.0000,0.1311,1.0000
TRACE,11.880,2.892,0.0000,0.0000,0.1311,1.0000
TRACE,11.920,2.905,0.0000,0.0000,0.1311,1.0000
TRACE,11.960,2.917,0.0000,0.0000,0.1311,1.0000
TRACE,12.000,2.927,0.0000,0.0000,0.1311,1.0000
TRACE,12.040,2.935,0.0000,0.0000,0.1311,1.0000
TRACE,12.080,2.943,0.0000,0.0000,0.1311,1.0000
TRACE,12.120,2.948,0.0000,0.0000,0.1311,1.0000
TRACE,12.160,2.953,0.0000,0.0000,0.1311,1.0000
TRACE,12.200,2.955,0.0000,0.0000,0.1311,1.0000
TRACE,12.240,2.956,0.0000,0.0000,0.1311,1.0000
TRACE,12.280,2.956,0.0000,0.0000,0.1311,1.0000
TRACE,12.320,2.954,0.0000,0.0000,0.1311,1.0000
TRACE,12.360,2.950,0.0000,0.0000,0.1311,1.0000
TRACE,12.400,2.945,0.0000,0.0000,0.1311,1.0000
TRACE,12.440,2.939,0.0000,0.0000,0.1311,1.0000
TRACE,12.480,2.931,0.0005,0.0000,0.1311,1.0000
TRACE,12.520,2.921,0.0000,0.0000,0.1311,1.0000
TRACE,12.560,2.910,0.0000,0.0000,0.1311,1.0000
TRACE,12.600,2.898,0.0000,0.0000,0.1311,1.0000
TRACE,12.640,2.884,0.0000,0.0000,0.1311,1.0000
