step,phi,danger
552,0.099492,0.6091
553,0.099604,0.6000
554,0.099715,0.5884
555,0.099829,0.5747
556,0.099955,0.5590
557,0.100103,0.5414
558,0.100280,0.5224
559,0.100486,0.5020
560,0.101785,0.4807
561,0.103042,0.4587
562,0.104245,0.4364
563,0.105386,0.4140
564,0.106460,0.3919
565,0.107464,0.3704
566,0.108400,0.3499
567,0.109271,0.3305
568,0.110078,0.3126
569,0.110827,0.2965
570,0.111520,0.2823
571,0.112161,0.2703
572,0.112754,0.2607
573,0.113304,0.2536
574,0.113852,0.2490
575,0.114358,0.2472
576,0.114817,0.2480
577,0.115238,0.2515
578,0.115714,0.2577
579,0.116245,0.2664
580,0.116751,0.2775
581,0.117230,0.2910
582,0.117678,0.3065
583,0.118097,0.3238
584,0.118489,0.3428
585,0.118859,0.3632
586,0.119212,0.3846
587,0.119556,0.4067
588,0.119898,0.4293
589,0.120241,0.4521
590,0.120585,0.4746
591,0.120922,0.4967
592,0.119646,0.5179
593,0.118336,0.5380
594,0.116978,0.5567
595,0.115562,0.5737
596,0.114076,0.5888
597,0.112512,0.6018
598,0.110855,0.6125
599,0.109183,0.6208
600,0.107463,0.6265
601,0.105591,0.6296
602,0.103538,0.6300
603,0.101297,0.6277
604,0.099360,0.6229
605,0.099478,0.6155
606,0.099622,0.6057
607,0.099780,0.5935
608,0.099942,0.5793
609,0.100098,0.5633
610,0.100242,0.5455
611,0.100372,0.5264
612,0.100490,0.5062
613,0.101667,0.4853
614,0.102784,0.4638
615,0.103850,0.4422
616,0.104871,0.4207
617,0.105854,0.3997
618,0.106806,0.3795
619,0.107789,0.3604
620,0.108730,0.3426
621,0.109615,0.3265
622,0.110441,0.3123
623,0.111205,0.3002
624,0.111908,0.2903
625,0.112551,0.2829
626,0.113138,0.2780
627,0.113672,0.2758
628,0.114158,0.2762
629,0.114602,0.2793
630,0.115051,0.2851
631,0.115582,0.2934
632,0.116090,0.3042
633,0.116565,0.3173
634,0.117004,0.3325
635,0.117408,0.3496
636,0.117775,0.3685
637,0.118107,0.3888
638,0.118403,0.4102
639,0.118662,0.4325
640,0.118886,0.4553
641,0.119074,0.4784
642,0.117613,0.5013
643,0.116106,0.5238
644,0.114552,0.5456
645,0.112958,0.5664
646,0.111450,0.5858
647,0.109940,0.6036
648,0.108401,0.6196
649,0.106800,0.6335
650,0.105080,0.6452
651,0.103163,0.6545
652,0.100966,0.6612
653,0.099519,0.6653
654,0.099601,0.6667
655,0.099675,0.6654
656,0.099763,0.6614
657,0.099845,0.6549
658,0.099901,0.6458
659,0.099934,0.6345
660,0.099937,0.6209
661,0.099911,0.6053
662,0.099854,0.5880
663,0.099770,0.5692
664,0.099693,0.5491
665,0.099686,0.5282
666,0.099707,0.5066
667,0.100848,0.4847
668,0.102035,0.4628
669,0.103258,0.4413
670,0.104479,0.4205
671,0.105657,0.4006
672,0.106766,0.3819
673,0.107792,0.3648
674,0.108734,0.3494
675,0.109591,0.3361
676,0.110370,0.3249
677,0.111076,0.3162
678,0.111715,0.3099
679,0.112292,0.3062
680,0.112813,0.3051
681,0.113284,0.3067
682,0.113708,0.3109
683,0.114193,0.3177
684,0.114699,0.3270
685,0.115158,0.3387
686,0.115565,0.3525
687,0.115913,0.3684
688,0.116194,0.3860
689,0.116403,0.4051
690,0.116533,0.4254
691,0.116581,0.4467
692,0.116622,0.4687
693,0.116652,0.4909
694,0.115104,0.5132
695,0.113724,0.5351
696,0.112599,0.5565
697,0.111609,0.5768
698,0.110570,0.5960
699,0.109372,0.6136
700,0.107960,0.6294
701,0.106298,0.6433
702,0.104355,0.6549
703,0.102094,0.6642
704,0.100019,0.6710
705,0.099966,0.6752
706,0.099884,0.6767
707,0.099778,0.6755
708,0.099648,0.6716
709,0.099495,0.6651
710,0.099441,0.6560
711,0.099443,0.6446
712,0.099401,0.6308
713,0.099306,0.6151
714,0.099162,0.5974
715,0.098995,0.5782
716,0.098889,0.5577
717,0.098968,0.5361
718,0.099275,0.5138
719,0.100749,0.4911
720,0.102195,0.4683
721,0.103560,0.4457
722,0.104827,0.4236
723,0.105992,0.4024
724,0.107060,0.3824
725,0.108037,0.3638
726,0.108931,0.3469
727,0.109749,0.3319
728,0.110497,0.3191
729,0.111198,0.3085
730,0.111851,0.3005
731,0.112441,0.2950
732,0.112970,0.2921
733,0.113445,0.2919
734,0.113868,0.2943
735,0.114247,0.2994
736,0.114743,0.3070
737,0.115204,0.3170
738,0.115616,0.3293
