step,phi,danger
266,0.130406,0.1006
267,0.130400,0.1010
268,0.130394,0.1014
269,0.130389,0.1017
270,0.130383,0.1019
271,0.130379,0.1021
272,0.130374,0.1023
273,0.130370,0.1024
274,0.130366,0.1025
275,0.130364,0.1025
276,0.130361,0.1025
277,0.130359,0.1024
278,0.130360,0.1023
279,0.130366,0.1021
280,0.130371,0.1019
281,0.130377,0.1016
282,0.130383,0.1013
283,0.130390,0.1009
284,0.130397,0.1005
285,0.130404,0.1001
286,0.130412,0.0996
287,0.130420,0.0990
288,0.130428,0.0985
289,0.130436,0.0978
290,0.130445,0.0972
291,0.130454,0.0965
292,0.130463,0.0957
293,0.130472,0.0950
294,0.130481,0.0942
295,0.130490,0.0933
296,0.130500,0.0924
297,0.130509,0.0915
298,0.130519,0.0906
299,0.130529,0.0896
300,0.130538,0.0886
301,0.130548,0.0876
302,0.130557,0.0865
303,0.130567,0.0855
304,0.130576,0.0844
305,0.130586,0.0832
306,0.130595,0.0821
307,0.130604,0.0810
308,0.130613,0.0798
309,0.130622,0.0786
310,0.130630,0.0775
311,0.130639,0.0763
312,0.130647,0.0751
313,0.130655,0.0739
314,0.130663,0.0727
315,0.130605,0.0735
316,0.130566,0.0747
317,0.130585,0.0759
318,0.130594,0.0771
319,0.130596,0.0783
320,0.130595,0.0794
321,0.130591,0.0806
322,0.130585,0.0818
323,0.130579,0.0829
324,0.130572,0.0840
325,0.130564,0.0851
326,0.130555,0.0862
327,0.130547,0.0872
328,0.130538,0.0883
329,0.130530,0.0893
330,0.130521,0.0903
331,0.130512,0.0912
332,0.130504,0.0921
333,0.130495,0.0930
334,0.130487,0.0939
335,0.130478,0.0947
336,0.130470,0.0955
337,0.130462,0.0963
338,0.130454,0.0970
339,0.130446,0.0976
340,0.130438,0.0983
341,0.130431,0.0989
342,0.130424,0.0994
343,0.130417,0.0999
344,0.130410,0.1004
345,0.130404,0.1008
346,0.130398,0.1012
347,0.130392,0.1015
348,0.130387,0.1018
349,0.130381,0.1020
350,0.130377,0.1022
351,0.130372,0.1024
352,0.130368,0.1025
353,0.130365,0.1025
354,0.130362,0.1025
355,0.130360,0.1024
356,0.130358,0.1023
357,0.130363,0.1022
358,0.130368,0.1020
359,0.130374,0.1018
360,0.130380,0.1015
361,0.130386,0.1011
362,0.130393,0.1008
363,0.130400,0.1003
364,0.130408,0.0999
365,0.130416,0.0993
366,0.130424,0.0988
367,0.130432,0.0982
368,0.130440,0.0975
369,0.130449,0.0969
370,0.130458,0.0961
371,0.130467,0.0954
372,0.130476,0.0946
373,0.130485,0.0938
374,0.130495,0.0929
375,0.130504,0.0920
376,0.130514,0.0911
377,0.130523,0.0901
378,0.130533,0.0891
379,0.130543,0.0881
380,0.130552,0.0871
381,0.130562,0.0860
382,0.130571,0.0850
383,0.130581,0.0838
384,0.130590,0.0827
385,0.130599,0.0816
386,0.130608,0.0804
387,0.130617,0.0793
388,0.130626,0.0781
389,0.130634,0.0769
390,0.130643,0.0757
391,0.130651,0.0745
392,0.130659,0.0733
393,0.130641,0.0729
394,0.130583,0.0741
395,0.130576,0.0753
396,0.130590,0.0764
397,0.130595,0.0776
398,0.130596,0.0788
399,0.130593,0.0800
400,0.130588,0.0811
401,0.130582,0.0823
402,0.130576,0.0834
403,0.130568,0.0845
404,0.130560,0.0856
405,0.130552,0.0867
406,0.130543,0.0877
407,0.130534,0.0887
408,0.130526,0.0897
409,0.130517,0.0907
410,0.130508,0.0916
411,0.130500,0.0926
412,0.130491,0.0934
413,0.130483,0.0943
414,0.130474,0.0951
415,0.130466,0.0959
416,0.130458,0.0966
417,0.130450,0.0973
418,0.130442,0.0979
419,0.130435,0.0986
420,0.130428,0.0991
421,0.130420,0.0997
422,0.130414,0.1001
423,0.130407,0.1006
424,0.130401,0.1010
425,0.130395,0.1013
426,0.130389,0.1016
427,0.130384,0.1019
428,0.130379,0.1021
429,0.130375,0.1023
430,0.130370,0.1024
431,0.130367,0.1025
432,0.130364,0.1025
433,0.130361,0.1025
434,0.130359,0.1024
435,0.130360,0.1023
436,0.130365,0.1021
437,0.130371,0.1019
438,0.130377,0.1016
439,0.130383,0.1013
440,0.130390,0.1010
441,0.130397,0.1006
442,0.130404,0.1001
443,0.130411,0.0996
444,0.130419,0.0991
445,0.130427,0.0985
446,0.130436,0.0979
447,0.130444,0.0972
448,0.130453,0.0965
449,0.130462,0.0958
450,0.130471,0.0950
451,0.130480,0.0942
452,0.130490,0.0934
453,0.130499,0.0925
454,0.130509,0.0916
455,0.130518,0.0906
456,0.130528,0.0897
457,0.130537,0.0887
458,0.130547,0.0877
459,0.130557,0.0866
460,0.130566,0.0855
461,0.130576,0.0844
462,0.130585,0.0833
463,0.130594,0.0822
464,0.130603,0.0811
465,0.130612,0.0799
466,0.130621,0.0787
467,0.130630,0.0776
468,0.130638,0.0764
469,0.130646,0.0752
470,0.130654,0.0740
471,0.130662,0.0728
472,0.130609,0.0734
473,0.130565,0.0746
474,0.130583,0.0758
475,0.130593,0.0770
476,0.130596,0.0782
477,0.130595,0.0794
478,0.130591,0.0805
479,0.130586,0.0817
480,0.130579,0.0828
481,0.130572,0.0839
482,0.130564,0.0850
483,0.130556,0.0861
484,0.130548,0.0872
485,0.130539,0.0882
486,0.130530,0.0892
487,0.130522,0.0902
488,0.130513,0.0911
489,0.130504,0.0921
490,0.130496,0.0930
491,0.130487,0.0938
492,0.130479,0.0946
493,0.130470,0.0954
494,0.130462,0.0962
495,0.130454,0.0969
496,0.130446,0.0976
497,0.130439,0.0982
498,0.130431,0.0988
499,0.130424,0.0994
500,0.130417,0.0999
501,0.130411,0.1004
502,0.130404,0.1008
503,0.130398,0.1012
504,0.130392,0.1015
505,0.130387,0.1018
506,0.130382,0.1020
507,0.130377,0.1022
508,0.130373,0.1023
509,0.130369,0.1024
510,0.130365,0.1025
511,0.130363,0.1025
512,0.130360,0.1024
513,0.130358,0.1024
514,0.130362,0.1022
515,0.130368,0.1020
516,0.130373,0.1018
517,0.130379,0.1015
518,0.130386,0.1012
519,0.130393,0.1008
520,0.130400,0.1004
521,0.130407,0.0999
522,0.130415,0.0994
523,0.130423,0.0988
524,0.130431,0.0982
525,0.130440,0.0976
526,0.130448,0.0969
527,0.130457,0.0962
528,0.130466,0.0955
529,0.130475,0.0947
530,0.130485,0.0938
531,0.130494,0.0930
532,0.130503,0.0921
533,0.130513,0.0912
534,0.130523,0.0902
535,0.130532,0.0892
536,0.130542,0.0882
537,0.130551,0.0872
538,0.130561,0.0861
539,0.130570,0.0850
540,0.130580,0.0839
541,0.130589,0.0828
542,0.130598,0.0817
543,0.130607,0.0805
544,0.130616,0.0794
545,0.130625,0.0782
546,0.130634,0.0770
547,0.130642,0.0758
548,0.130650,0.0746
549,0.130658,0.0734
550,0.130647,0.0728
551,0.130587,0.0740
552,0.130574,0.0752
553,0.130589,0.0764
554,0.130595,0.0775
555,0.130596,0.0787
556,0.130593,0.0799
557,0.130589,0.0810
558,0.130583,0.0822
559,0.130576,0.0833
560,0.130569,0.0844
561,0.130561,0.0855
562,0.130552,0.0866
563,0.130544,0.0876
564,0.130535,0.0887
565,0.130526,0.0897
566,0.130518,0.0906
567,0.130509,0.0916
568,0.130500,0.0925
569,0.130492,0.0934
570,0.130483,0.0942
571,0.130475,0.0950
572,0.130467,0.0958
573,0.130459,0.0965
574,0.130451,0.0972
575,0.130443,0.0979
576,0.130435,0.0985
577,0.130428,0.0991
578,0.130421,0.0996
579,0.130414,0.1001
580,0.130408,0.1006
581,0.130401,0.1010
582,0.130395,0.1013
583,0.130390,0.1016
584,0.130385,0.1019
585,0.130380,0.1021
586,0.130375,0.1023
587,0.130371,0.1024
588,0.130367,0.1025
589,0.130364,0.1025
590,0.130361,0.1025
591,0.130359,0.1024
592,0.130360,0.1023
593,0.130365,0.1021
594,0.130370,0.1019
595,0.130376,0.1017
596,0.130382,0.1013
597,0.130389,0.1010
598,0.130396,0.1006
599,0.130403,0.1002
600,0.130411,0.0997
601,0.130419,0.0991
602,0.130427,0.0986
603,0.130435,0.0979
604,0.130444,0.0973
605,0.130452,0.0966
606,0.130461,0.0959
607,0.130470,0.0951
608,0.130480,0.0943
609,0.130489,0.0934
610,0.130498,0.0926
611,0.130508,0.0917
612,0.130517,0.0907
613,0.130527,0.0898
614,0.130537,0.0888
615,0.130546,0.0877
616,0.130556,0.0867
617,0.130565,0.0856
618,0.130575,0.0845
619,0.130584,0.0834
620,0.130593,0.0823
621,0.130603,0.0812
622,0.130612,0.0800
623,0.130620,0.0788
624,0.130629,0.0777
625,0.130638,0.0765
626,0.130646,0.0753
627,0.130654,0.0741
628,0.130662,0.0729
629,0.130614,0.0733
630,0.130568,0.0745
631,0.130582,0.0757
632,0.130592,0.0769
633,0.130596,0.0781
634,0.130595,0.0793
