step,phi,danger
390,0.128360,0.4908
391,0.128337,0.4928
392,0.128315,0.4947
393,0.128293,0.4966
394,0.128272,0.4985
395,0.127121,0.5004
396,0.125974,0.5022
397,0.124831,0.5040
398,0.123691,0.5057
399,0.122553,0.5074
400,0.121415,0.5091
401,0.120275,0.5107
402,0.119129,0.5123
403,0.117972,0.5138
404,0.116796,0.5153
405,0.115594,0.5168
406,0.114352,0.5182
407,0.113056,0.5196
408,0.111687,0.5209
409,0.110220,0.5222
410,0.108627,0.5235
411,0.106871,0.5247
412,0.104909,0.5258
413,0.102689,0.5270
414,0.100154,0.5280
415,0.100144,0.5291
416,0.100134,0.5301
417,0.100125,0.5310
418,0.100117,0.5319
419,0.100110,0.5328
420,0.100103,0.5336
421,0.100097,0.5343
422,0.100091,0.5350
423,0.100086,0.5357
424,0.100081,0.5363
425,0.100077,0.5369
426,0.100073,0.5374
427,0.100069,0.5379
428,0.100066,0.5383
429,0.100062,0.5387
430,0.100060,0.5390
431,0.105898,0.3293
432,0.105924,0.3295
433,0.106128,0.3297
434,0.106484,0.3299
435,0.107035,0.3300
436,0.107659,0.3300
437,0.108285,0.3300
438,0.108910,0.3299
439,0.109531,0.3298
440,0.110144,0.3297
441,0.110748,0.3295
442,0.111340,0.3292
443,0.111920,0.3289
444,0.112488,0.3286
445,0.113044,0.3282
446,0.113595,0.3277
447,0.114134,0.3272
448,0.114666,0.3267
449,0.115188,0.3261
450,0.115700,0.3255
451,0.116203,0.3248
452,0.116698,0.3241
453,0.117186,0.3233
454,0.117669,0.3225
455,0.118146,0.3216
456,0.118618,0.3207
457,0.119088,0.3197
458,0.119553,0.3187
459,0.120017,0.3177
460,0.120478,0.3166
461,0.120937,0.3155
462,0.121395,0.3143
463,0.121852,0.3130
464,0.122308,0.3118
465,0.122764,0.3105
466,0.123219,0.3091
467,0.123674,0.3077
468,0.124130,0.3063
469,0.124585,0.3048
470,0.125041,0.3033
471,0.125497,0.3017
472,0.125954,0.3001
473,0.126412,0.2985
474,0.126870,0.2968
475,0.127328,0.2951
476,0.127788,0.2934
477,0.128248,0.2916
478,0.128709,0.2898
479,0.129171,0.2879
480,0.129634,0.2860
481,0.129644,0.2841
482,0.129655,0.2821
483,0.129666,0.2801
484,0.129678,0.2781
485,0.129689,0.2760
486,0.129701,0.2739
487,0.129714,0.2718
488,0.129726,0.2697
489,0.129739,0.2675
490,0.129751,0.2653
491,0.129764,0.2631
492,0.129778,0.2608
493,0.129791,0.2585
494,0.129805,0.2562
495,0.129819,0.2539
496,0.129833,0.2515
497,0.129847,0.2491
498,0.129861,0.2467
499,0.129876,0.2443
500,0.129891,0.2418
501,0.129906,0.2393
502,0.129921,0.2369
503,0.129937,0.2344
504,0.129952,0.2318
505,0.129968,0.2293
506,0.129984,0.2267
507,0.130001,0.2242
508,0.130017,0.2216
509,0.130034,0.2190
510,0.130050,0.2164
511,0.130067,0.2137
512,0.130084,0.2111
513,0.130101,0.2084
514,0.130118,0.2058
515,0.130136,0.2031
516,0.130153,0.2005
517,0.130170,0.1978
518,0.130188,0.1951
519,0.130205,0.1924
520,0.130223,0.1897
521,0.130241,0.1870
522,0.130258,0.1843
523,0.130276,0.1816
524,0.130294,0.1789
525,0.130311,0.1762
526,0.130329,0.1735
527,0.130346,0.1708
528,0.130364,0.1681
529,0.130381,0.1654
530,0.130398,0.1628
531,0.130416,0.1601
532,0.130433,0.1574
533,0.130450,0.1547
534,0.130467,0.1521
535,0.130483,0.1494
536,0.130500,0.1468
537,0.130516,0.1442
538,0.130532,0.1416
539,0.130548,0.1389
540,0.130564,0.1364
541,0.130579,0.1338
542,0.130595,0.1312
543,0.130610,0.1287
544,0.130625,0.1261
545,0.130639,0.1236
546,0.130654,0.1211
547,0.130668,0.1187
548,0.130682,0.1162
549,0.130695,0.1138
550,0.130709,0.1114
551,0.130722,0.1090
552,0.130734,0.1066
553,0.130747,0.1043
554,0.130759,0.1020
555,0.130771,0.0997
556,0.130782,0.0974
557,0.130794,0.0952
558,0.130805,0.0929
559,0.130815,0.0908
