step,phi,danger
761,0.111971,0.5507
762,0.110412,0.5584
763,0.108679,0.5630
764,0.106739,0.5646
765,0.104609,0.5630
766,0.102209,0.5585
767,0.100577,0.5511
768,0.100518,0.5410
769,0.100530,0.5286
770,0.100556,0.5141
771,0.101639,0.4978
772,0.102673,0.4801
773,0.103720,0.4615
774,0.104720,0.4422
775,0.105684,0.4227
776,0.106616,0.4035
777,0.107517,0.3849
778,0.108379,0.3674
779,0.109194,0.3515
780,0.109954,0.3375
781,0.110653,0.3258
782,0.111287,0.3169
783,0.111854,0.3110
784,0.112356,0.3083
785,0.112794,0.3092
786,0.113172,0.3136
787,0.113490,0.3216
788,0.113867,0.3331
789,0.114250,0.3480
790,0.114575,0.3660
791,0.114848,0.3866
792,0.115089,0.4094
793,0.115330,0.4338
794,0.115616,0.4592
795,0.116009,0.4849
796,0.114884,0.5102
797,0.113777,0.5343
798,0.112625,0.5567
799,0.111378,0.5766
800,0.109997,0.5935
801,0.108449,0.6069
802,0.106721,0.6163
803,0.104836,0.6216
804,0.102665,0.6226
805,0.100150,0.6194
806,0.100158,0.6119
807,0.100170,0.6005
808,0.100235,0.5854
809,0.100275,0.5673
810,0.100284,0.5464
811,0.100263,0.5235
812,0.101282,0.4992
813,0.102232,0.4739
814,0.103164,0.4485
815,0.104129,0.4235
816,0.105094,0.3994
817,0.106059,0.3768
818,0.107004,0.3561
819,0.107908,0.3378
820,0.108752,0.3222
821,0.109525,0.3097
822,0.110221,0.3004
823,0.110841,0.2945
824,0.111387,0.2921
825,0.111864,0.2932
826,0.112282,0.2978
827,0.112739,0.3059
828,0.113236,0.3172
829,0.113699,0.3316
830,0.114143,0.3487
831,0.114578,0.3684
832,0.115015,0.3900
833,0.115463,0.4133
834,0.115921,0.4378
835,0.116383,0.4628
836,0.116841,0.4878
837,0.115611,0.5122
838,0.114312,0.5354
839,0.112922,0.5568
840,0.111425,0.5758
841,0.109802,0.5919
842,0.108034,0.6046
843,0.106099,0.6136
844,0.104065,0.6185
845,0.101784,0.6192
846,0.099237,0.6157
847,0.099276,0.6080
848,0.099323,0.5963
849,0.099365,0.5810
850,0.099405,0.5625
851,0.099486,0.5413
852,0.099604,0.5181
853,0.100785,0.4934
854,0.101933,0.4681
855,0.103052,0.4428
856,0.104134,0.4182
857,0.105167,0.3950
858,0.106138,0.3738
859,0.107037,0.3551
860,0.107856,0.3393
861,0.108592,0.3268
862,0.109245,0.3178
863,0.109818,0.3123
864,0.110314,0.3105
865,0.110739,0.3122
866,0.111138,0.3172
867,0.111624,0.3253
868,0.112078,0.3362
869,0.112533,0.3495
870,0.113028,0.3648
871,0.113579,0.3817
872,0.114195,0.3998
873,0.114859,0.4187
874,0.115540,0.4378
875,0.116203,0.4567
876,0.116823,0.4751
877,0.117386,0.4926
878,0.116213,0.5087
879,0.114945,0.5232
880,0.113575,0.5356
881,0.112107,0.5458
882,0.110580,0.5534
883,0.108887,0.5583
884,0.106996,0.5603
885,0.104869,0.5594
886,0.102523,0.5554
887,0.099920,0.5484
888,0.099828,0.5386
889,0.099718,0.5262
890,0.099611,0.5115
891,0.100626,0.4947
892,0.101678,0.4764
893,0.102751,0.4571
894,0.103842,0.4372
895,0.104924,0.4175
896,0.105964,0.3984
897,0.106940,0.3806
898,0.107836,0.3647
899,0.108646,0.3511
900,0.109366,0.3404
901,0.110000,0.3328
902,0.110548,0.3287
903,0.111016,0.3282
904,0.111408,0.3313
905,0.111735,0.3379
906,0.112132,0.3478
907,0.112531,0.3607
908,0.112930,0.3762
909,0.113353,0.3938
910,0.113842,0.4128
911,0.114423,0.4328
912,0.115084,0.4531
913,0.115786,0.4731
914,0.116485,0.4922
915,0.115461,0.5099
916,0.114340,0.5257
917,0.113101,0.5391
918,0.111726,0.5499
919,0.110193,0.5579
920,0.108478,0.5628
921,0.106551,0.5646
922,0.104420,0.5633
923,0.102026,0.5590
924,0.100398,0.5518
925,0.100335,0.5419
926,0.100336,0.5297
927,0.100359,0.5153
928,0.101433,0.4992
929,0.102461,0.4816
930,0.103505,0.4630
931,0.104511,0.4437
932,0.105490,0.4242
933,0.106447,0.4050
934,0.107377,0.3863
935,0.108271,0.3688
936,0.109117,0.3527
937,0.109904,0.3385
938,0.110626,0.3267
939,0.111280,0.3175
940,0.111866,0.3113
941,0.112385,0.3084
942,0.112844,0.3090
943,0.113243,0.3131
944,0.113584,0.3208
945,0.113977,0.3321
946,0.114395,0.3467
947,0.114763,0.3644
948,0.115088,0.3848
949,0.115385,0.4075
950,0.115680,0.4318
951,0.116003,0.4571
952,0.116400,0.4828
953,0.115242,0.5082
954,0.114084,0.5325
955,0.112880,0.5550
956,0.111585,0.5751
957,0.110165,0.5923
958,0.108586,0.6059
959,0.106821,0.6157
960,0.104914,0.6214
961,0.102733,0.6227
962,0.100216,0.6198
963,0.100229,0.6126
964,0.100249,0.6015
965,0.100339,0.5868
966,0.100417,0.5688
967,0.100477,0.5482
968,0.100520,0.5254
969,0.100554,0.5011
970,0.101657,0.4760
971,0.102731,0.4505
972,0.103823,0.4254
973,0.104882,0.4012
974,0.105902,0.3785
975,0.106875,0.3577
976,0.107792,0.3392
977,0.108644,0.3234
978,0.109427,0.3106
979,0.110141,0.3010
980,0.110785,0.2948
981,0.111366,0.2922
982,0.111891,0.2930
983,0.112365,0.2973
984,0.112876,0.3051
985,0.113451,0.3162
986,0.113998,0.3303
987,0.114525,0.3473
988,0.115035,0.3667
989,0.115530,0.3882
990,0.116009,0.4114
991,0.116470,0.4358
992,0.116907,0.4608
993,0.117317,0.4858
994,0.115998,0.5103
995,0.114604,0.5336
996,0.113119,0.5552
997,0.111527,0.5744
998,0.109807,0.5907
999,0.107939,0.6037
