step,phi,danger
587,0.119729,0.1263
588,0.120213,0.1189
589,0.120684,0.1122
590,0.121143,0.1064
591,0.121591,0.1015
592,0.122029,0.0974
593,0.122456,0.0942
594,0.122874,0.0919
595,0.123283,0.0905
596,0.123683,0.0900
597,0.124083,0.0904
598,0.124506,0.0917
599,0.124955,0.0939
600,0.125409,0.0970
601,0.125856,0.1009
602,0.126295,0.1057
603,0.126726,0.1114
604,0.127150,0.1180
605,0.127565,0.1254
606,0.127973,0.1335
607,0.128371,0.1425
608,0.128761,0.1522
609,0.129143,0.1627
610,0.129516,0.1739
611,0.129881,0.1858
612,0.129786,0.1984
613,0.129683,0.2116
614,0.129572,0.2253
615,0.129455,0.2397
616,0.129334,0.2545
617,0.129209,0.2699
618,0.129083,0.2857
619,0.128958,0.3019
620,0.128836,0.3185
621,0.128719,0.3354
622,0.128611,0.3526
623,0.128512,0.3701
624,0.128424,0.3877
625,0.128348,0.4055
626,0.128282,0.4234
627,0.128228,0.4414
628,0.128181,0.4594
629,0.128140,0.4774
630,0.128103,0.4953
631,0.126934,0.5131
632,0.125767,0.5307
633,0.124600,0.5481
634,0.123431,0.5653
635,0.122259,0.5822
636,0.121081,0.5988
637,0.119896,0.6150
638,0.118699,0.6308
639,0.117487,0.6461
640,0.116254,0.6609
641,0.114993,0.6753
642,0.113692,0.6890
643,0.112338,0.7022
644,0.110915,0.7147
645,0.109401,0.7266
646,0.107768,0.7377
647,0.105983,0.7482
648,0.104006,0.7579
649,0.101790,0.7668
650,0.099280,0.7750
651,0.099238,0.7823
652,0.099199,0.7888
653,0.099163,0.7945
654,0.099130,0.7993
655,0.099100,0.8032
656,0.099074,0.8062
657,0.099052,0.8084
658,0.099034,0.8096
659,0.099020,0.8100
660,0.099010,0.8095
661,0.099008,0.8080
662,0.099027,0.8057
663,0.099057,0.8024
664,0.099091,0.7983
665,0.099128,0.7934
666,0.099168,0.7875
667,0.099210,0.7808
668,0.099255,0.7733
669,0.099301,0.7650
670,0.099348,0.7559
671,0.099397,0.7460
672,0.099446,0.7354
673,0.099496,0.7241
674,0.099544,0.7121
675,0.099592,0.6994
676,0.099638,0.6862
677,0.099682,0.6723
678,0.099724,0.6579
679,0.099763,0.6429
680,0.099799,0.6275
681,0.099832,0.6116
682,0.099861,0.5953
683,0.099888,0.5787
684,0.099912,0.5617
685,0.099934,0.5445
686,0.099956,0.5270
687,0.099979,0.5093
688,0.101058,0.4915
689,0.102085,0.4736
690,0.103067,0.4556
691,0.104009,0.4376
692,0.104919,0.4196
693,0.105800,0.4017
694,0.106658,0.3840
695,0.107495,0.3664
696,0.108314,0.3490
697,0.109116,0.3318
698,0.109900,0.3150
699,0.110667,0.2985
700,0.111415,0.2823
701,0.112146,0.2666
702,0.112857,0.2514
703,0.113549,0.2366
704,0.114222,0.2224
705,0.114876,0.2087
706,0.115511,0.1957
707,0.116127,0.1833
708,0.116726,0.1715
709,0.117307,0.1605
710,0.117872,0.1501
711,0.118420,0.1405
712,0.118953,0.1317
713,0.119472,0.1237
714,0.119977,0.1165
715,0.120468,0.1102
716,0.120947,0.1047
717,0.121414,0.1000
718,0.121870,0.0962
719,0.122315,0.0933
720,0.122749,0.0913
721,0.123174,0.0902
722,0.123590,0.0900
723,0.123996,0.0907
724,0.124394,0.0923
725,0.124808,0.0948
726,0.125241,0.0982
727,0.125669,0.1024
728,0.126090,0.1076
729,0.126504,0.1135
730,0.126933,0.1204
731,0.127358,0.1280
732,0.127777,0.1365
733,0.128187,0.1457
734,0.128590,0.1557
735,0.128986,0.1664
736,0.129373,0.1779
737,0.129753,0.1900
738,0.129673,0.2027
739,0.129585,0.2161
740,0.129489,0.2301
741,0.129386,0.2446
742,0.129277,0.2597
743,0.129162,0.2752
744,0.129044,0.2911
745,0.128925,0.3075
746,0.128805,0.3242
747,0.128689,0.3412
748,0.128577,0.3585
749,0.128472,0.3760
750,0.128376,0.3937
751,0.128291,0.4115
752,0.128216,0.4295
753,0.128153,0.4474
754,0.128099,0.4654
755,0.128052,0.4834
756,0.126879,0.5013
757,0.125711,0.5190
758,0.124547,0.5366
759,0.123384,0.5539
760,0.122218,0.5710
761,0.121049,0.5878
762,0.119871,0.6043
763,0.118682,0.6203
764,0.117477,0.6360
765,0.116249,0.6512
766,0.114991,0.6658
767,0.113693,0.6800
768,0.112340,0.6935
769,0.110915,0.7065
770,0.109398,0.7188
771,0.107760,0.7304
772,0.105969,0.7413
773,0.103983,0.7515
774,0.101756,0.7610
775,0.099232,0.7697
776,0.099179,0.7775
777,0.099130,0.7846
778,0.099083,0.7908
779,0.099046,0.7962
780,0.099021,0.8007
781,0.099000,0.8043
782,0.098983,0.8071
783,0.098969,0.8089
784,0.098960,0.8099
785,0.098955,0.8099
786,0.098958,0.8091
787,0.098976,0.8073
788,0.099013,0.8047
789,0.099053,0.8012
790,0.099097,0.7968
791,0.099143,0.7915
792,0.099193,0.7854
793,0.099245,0.7784
794,0.099299,0.7706
795,0.099355,0.7620
796,0.099413,0.7527
797,0.099472,0.7426
798,0.099531,0.7317
799,0.099591,0.7202
800,0.099651,0.7079
801,0.099711,0.6950
802,0.099770,0.6816
803,0.099828,0.6675
804,0.099884,0.6529
805,0.099938,0.6378
806,0.099990,0.6222
807,0.100040,0.6062
808,0.100088,0.5898
809,0.100133,0.5730
810,0.100177,0.5559
811,0.100219,0.5386
812,0.100260,0.5211
813,0.100301,0.5033
814,0.101403,0.4855
815,0.102449,0.4675
816,0.103446,0.4495
817,0.104398,0.4315
818,0.105309,0.4136
819,0.106184,0.3957
820,0.107028,0.3780
821,0.107844,0.3605
822,0.108636,0.3432
823,0.109405,0.3261
824,0.110153,0.3094
825,0.110883,0.2930
826,0.111594,0.2770
827,0.112287,0.2614
828,0.112964,0.2463
829,0.113623,0.2318
830,0.114266,0.2177
831,0.114894,0.2043
832,0.115505,0.1914
833,0.116101,0.1792
834,0.116682,0.1677
835,0.117248,0.1569
836,0.117800,0.1468
837,0.118339,0.1375
838,0.118864,0.1290
839,0.119378,0.1212
840,0.119879,0.1143
841,0.120369,0.1082
842,0.120849,0.1030
843,0.121318,0.0986
844,0.121778,0.0952
845,0.122228,0.0926
846,0.122669,0.0909
847,0.123103,0.0901
848,0.123528,0.0902
849,0.123945,0.0912
850,0.124356,0.0931
851,0.124793,0.0958
852,0.125240,0.0995
853,0.125681,0.1041
854,0.126116,0.1095
855,0.126545,0.1157
856,0.126968,0.1228
857,0.127386,0.1308
858,0.127799,0.1395
859,0.128206,0.1490
860,0.128611,0.1592
861,0.129021,0.1702
862,0.129431,0.1819
863,0.129836,0.1942
864,0.129786,0.2072
865,0.129732,0.2208
866,0.129675,0.2349
867,0.129614,0.2496
868,0.129550,0.2648
869,0.129484,0.2805
870,0.129416,0.2966
871,0.129346,0.3130
872,0.129276,0.3298
873,0.129205,0.3470
874,0.129133,0.3643
875,0.129062,0.3819
876,0.128992,0.3997
877,0.128921,0.4175
878,0.128851,0.4355
879,0.128780,0.4535
880,0.128709,0.4715
881,0.128638,0.4894
882,0.127431,0.5072
883,0.126226,0.5249
884,0.125021,0.5424
885,0.123817,0.5597
886,0.122612,0.5767
887,0.121403,0.5934
888,0.120189,0.6097
889,0.118967,0.6257
890,0.117732,0.6411
891,0.116477,0.6561
892,0.115195,0.6706
893,0.113875,0.6846
894,0.112503,0.6979
895,0.111062,0.7107
896,0.109530,0.7228
897,0.107879,0.7342
898,0.106076,0.7448
899,0.104079,0.7548
900,0.101842,0.7640
901,0.099307,0.7724
902,0.099248,0.7800
903,0.099191,0.7868
904,0.099138,0.7927
905,0.099089,0.7978
906,0.099043,0.8020
907,0.099002,0.8053
908,0.098964,0.8078
909,0.098931,0.8093
910,0.098903,0.8100
911,0.098880,0.8097
912,0.098883,0.8086
913,0.098907,0.8065
914,0.098947,0.8036
915,0.098990,0.7998
916,0.099038,0.7951
917,0.099089,0.7895
918,0.099143,0.7831
919,0.099200,0.7759
920,0.099260,0.7678
921,0.099321,0.7590
922,0.099385,0.7494
923,0.099451,0.7390
924,0.099518,0.7279
925,0.099586,0.7161
926,0.099655,0.7037
927,0.099724,0.6906
928,0.099794,0.6769
929,0.099863,0.6626
930,0.099933,0.6479
931,0.100002,0.6326
932,0.100071,0.6168
933,0.100139,0.6007
934,0.100207,0.5842
935,0.100275,0.5673
936,0.100342,0.5501
937,0.100409,0.5327
938,0.100477,0.5151
939,0.101610,0.4973
940,0.102688,0.4794
941,0.103715,0.4615
942,0.104694,0.4435
943,0.105630,0.4255
944,0.106525,0.4076
945,0.107382,0.3898
946,0.108206,0.3721
947,0.108998,0.3546
948,0.109760,0.3374
949,0.110496,0.3205
950,0.111207,0.3038
951,0.111895,0.2876
952,0.112562,0.2717
953,0.113208,0.2563
954,0.113835,0.2414
955,0.114445,0.2270
956,0.115038,0.2131
957,0.115615,0.1999
958,0.116178,0.1873
959,0.116726,0.1753
960,0.117261,0.1640
961,0.117784,0.1534
962,0.118294,0.1436
963,0.118796,0.1345
964,0.119291,0.1263
965,0.119779,0.1188
966,0.120256,0.1122
967,0.120723,0.1064
968,0.121181,0.1014
969,0.121629,0.0974
970,0.122068,0.0942
971,0.122499,0.0919
972,0.122921,0.0905
973,0.123335,0.0900
974,0.123742,0.0904
975,0.124141,0.0917
976,0.124559,0.0939
977,0.124991,0.0970
978,0.125417,0.1010
979,0.125835,0.1058
980,0.126248,0.1115
981,0.126653,0.1180
982,0.127053,0.1254
983,0.127447,0.1336
984,0.127835,0.1426
985,0.128218,0.1523
986,0.128597,0.1628
987,0.128972,0.1740
988,0.129344,0.1859
989,0.129263,0.1985
990,0.129180,0.2117
991,0.129097,0.2255
992,0.129016,0.2398
993,0.128937,0.2547
994,0.128862,0.2700
995,0.128792,0.2858
996,0.128729,0.3021
997,0.128673,0.3187
998,0.128624,0.3356
999,0.128583,0.3528
